GAMESTATE,HASHCODE
11764,919720655
11765,-1222131184
11766,919720656
11767,919723681
11768,-1222128151
11769,-1222128151
11770,1798180277
11771,1798180278
11772,1798180300
11773,1798180301
11774,919723688
11775,919723689
11776,1798180304
11777,919723691
11778,1798180306
11779,1798180307
11780,1798180308
11781,-1222131184
11782,-1222131184
11783,1798178780
11784,1798178781
11785,1798178784
11786,1798178785
11787,1798178786
11788,919722173
11789,-1222129666
11790,-1222129666
11791,-343671538
11792,-343671538
11793,919723714
11794,-1222128125
11795,-1222128125
11796,919723717
11797,-1222128122
11798,1798180332
11799,-1222128122
11800,-1222131190
11801,-1222131190
11802,-343674573
11803,-343674573
11804,-343674572
11805,1798178781
11806,-343673058
11807,1798178782
11808,-343673058
11809,919722169
11810,-1222129670
11811,-1222129670
11812,-1222129666
11813,1798178788
11814,-1222129666
11815,-343673051
11816,1798178789
11817,1798178811
11818,1798178812
11819,919722199
11820,1798178814
11821,919722201
11822,-1222129638
11823,1798178816
11824,-1222129638
11825,1798178817
11826,1798178818
11827,-1222131191
11828,-1222131191
11829,919720649
11830,1798177264
11831,1798177267
11832,1798177268
11833,-1222129673
11834,-1222129673
11835,1798178784
11836,-343673055
11837,919722171
11838,-1222129668
11839,-1222128152
11840,919723688
11841,-1222128151
11842,-1222128151
11843,-343671536
11844,1798180306
11845,919723693
11846,1798180329
11847,919723716
11848,-1222128123
11849,-1222128123
11850,-1222128122
11851,1798180332
11852,-1222128122
11853,919723719
11854,919723744
11855,-1222128095
11856,1798180359
11857,919723745
11858,-1222128094
11859,1798180360
11860,919723747
11861,-1222128092
11862,-837180228
11863,-1222131192
11864,-1222131192
11865,-1222131183
11866,-1222131183
11867,919723678
11868,-1222128161
11869,-343671545
11870,-343671545
11871,1798180297
11872,1798180298
11873,-343671541
11874,-343671541
11875,-343671540
11876,-343671540
11877,1798180302
11878,919723689
11879,-1222128150
11880,919723691
11881,-1222128148
11882,-1222128148
11883,1798180328
11884,1798180330
11885,919723717
11886,-1222128122
11887,1798180332
11888,-1222128122
11889,1798180333
11890,-343671506
11891,1798180334
11892,-343671506
11893,-343674579
11894,-343674579
11895,1798177262
11896,919720649
11897,-1222131190
11898,-1222131190
11899,1798177265
11900,1798178775
11901,919722162
11902,-1222129677
11903,1798178777
11904,-1222129677
11905,-343673062
11906,919722164
11907,-343673062
11908,-1222129675
11909,919722165
11910,-1222129675
11911,-1222129674
11912,-1222129674
11913,919722170
11914,-1222129669
11915,919722171
11916,-1222129669
11917,-1222129668
11918,-1222129668
11919,1798178787
11920,1798178788
11921,1798178790
11922,919722177
11923,-1222129662
11924,919723687
11925,919723688
11926,-1222128151
11927,919723689
11928,-1222128151
11929,-1222128150
11930,1798180325
11931,-1222128150
11932,919723712
11933,-1222128127
11934,-1222128127
11935,919723716
11936,-1222128123
11937,1798180331
11938,-1222128123
11939,919723718
11940,-1222128121
11941,919723719
11942,919723720
11943,-1222128119
11944,1798180335
11945,-1222128119
11946,919723722
11947,-1222128117
11948,919720643
11949,-1222131188
11950,919720652
11951,1798177267
11952,-1222131186
11953,919720655
11954,-1222131184
11955,919722165
11956,-1222131184
11957,919722166
11958,-1222129673
11959,1798178781
11960,-1222129673
11961,919722168
11962,-1222129671
11963,1798178783
11964,-1222129671
11965,919722170
11966,-1222129669
11967,919722171
11968,-1222129669
11969,919722172
11970,919722173
11971,919722174
11972,-1222129665
11973,919722175
11974,-1222129665
11975,-1222129664
11976,1798178790
11977,-1222129664
11978,919722177
11979,919722199
11980,-1222129640
11981,919722200
11982,-1222129640
11983,919722201
11984,919722202
11985,919722203
11986,919722204
11987,1798180328
11988,1798180329
11989,1798180330
11990,1798180331
11991,1798180332
11992,1798180333
11993,1798180334
11994,-1341999473
11995,-848493829
11996,-848493828
11997,-1726950441
11998,-1726950440
11999,426165017
12000,-1726950439
12001,426165017
12002,-1726950438
12003,426165019
12004,-848493823
12005,426165019
12006,-848492275
12007,-848492274
12008,-848492273
12009,-848492272
12010,-848492271
12011,-1726948884
12012,426166573
12013,-848492269
12014,426166573
12015,-1726948882
12016,426166575
12017,-848492267
12018,426166575
12019,-1726948880
12020,-1726948850
12021,426166607
12022,-1726948849
12023,426166607
12024,-1726948848
12025,426166609
12026,-1726950396
12027,-848492272
12028,-1726947376
12029,-1726947375
12030,-1726947374
12031,-848490759
12032,-848490758
12033,-1726947371
12034,426168086
12035,-1726947370
12036,426168086
12037,-562149802
12038,1590965654
12039,1590965654
12040,-562149803
12041,316306810
12042,316306810
12043,316306810
12044,426168087
12045,-1726947369
12046,426168087
12047,-1726947370
12048,426168087
12049,-848490755
12050,426168087
12051,-848490785
12052,-848490784
12053,-1726947397
12054,426168060
12055,-848490782
12056,-848489234
12057,-1726945847
12058,-848489232
12059,-848489231
12060,-1726945844
12061,426169613
12062,-1726945843
12063,426169614
12064,-848489228
12065,-848489198
12066,-848489197
12067,-848489196
12068,-1726945788
12069,426169669
12070,-848489152
12071,426169669
12072,-1726945765
12073,-848489150
12074,-1726945763
12075,426169694
12076,-1726945762
12077,-1726945761
12078,426169696
12079,-848489146
12080,-848489176
12081,-848489175
12082,-848489174
12083,-848489173
12084,-848489172
12085,919720643
12086,-1222131196
12087,919720644
12088,-1222131195
12089,1798177259
12090,-1222131195
12091,1798177260
12092,-343674579
12093,-343674579
12094,-1222131192
12095,919720648
12096,-1222131192
12097,-1222131191
12098,1798177263
12099,-1222131191
12100,919720650
12101,919720651
12102,1798177266
12103,1798177268
12104,919720655
12105,919722167
12106,919722167
12107,-1222129672
12108,1798178782
12109,-1222129672
12110,919723681
12111,-1222128158
12112,919723682
12113,919723683
12114,-1222128156
12115,1798180298
12116,-1222128156
12117,919723685
12118,-1222128154
12119,1798180300
12120,-1222128154
12121,1798180302
12122,-343671537
12123,919723690
12124,-1222128149
12125,919723712
12126,-1222128149
12127,1798180327
12128,-1222128125
12129,919723715
12130,-1222128125
12131,-1222128124
12132,919723716
12133,1798180331
12134,1798180332
12135,-1222128121
12136,-1222128121
12137,-343674583
12138,919720646
12139,-1222131193
12140,-1222131193
12141,919720649
12142,-1222131190
12143,1798177264
12144,-1222131188
12145,-1222131188
12146,-343674571
12147,-343674571
12148,1798180293
12149,919723680
12150,-1222128158
12151,-1222128158
12152,-343671542
12153,1798180303
12154,1798180304
12155,919723691
12156,1798180306
12157,919723693
12158,1798180331
12159,1798180332
12160,1798180333
12161,1798180357
12162,1798180358
12163,-343671481
12164,-343671481
12165,919723746
12166,-1222128093
12167,-1222128093
12168,-1222131198
12169,1798177258
12170,919720645
12171,-1222131194
12172,-1222131187
12173,-1222131187
12174,919722167
12175,1798178782
12176,-1222129668
12177,-1222129667
12178,1798178787
12179,919722174
12180,-1222129665
12181,1798180298
12182,-1222129665
12183,919723685
12184,-1222128154
12185,1798180300
12186,-1222128154
12187,1798180301
12188,919723690
12189,-1222128149
12190,-1222128149
12191,-343671534
12192,-343671534
12193,1798180307
12194,-343671532
12195,1798180308
12196,-343671532
12197,-343671530
12198,1798180331
12199,-343671530
12200,-1222128120
12201,1798180334
12202,-1222128120
12203,919723742
12204,-1222128097
12205,919723743
12206,-1222128096
12207,-1222128096
12208,1798180361
12209,-1222131197
12210,-1222131197
12211,919720645
12212,-1222131194
12213,-1222131194
12214,919720650
12215,-1222131189
12216,919720651
12217,1798177266
12218,919720653
12219,-1222131186
12220,1798177268
12221,919722164
12222,-1222129675
12223,919722165
12224,-1222129674
12225,1798178780
12226,-1222129674
12227,919722167
12228,-1222129672
12229,1798178782
12230,919722169
12231,919722170
12232,-1222129669
12233,919722171
12234,919720644
12235,-1222131195
12236,-1222131195
12237,919720652
12238,-1222131187
12239,-1222131187
12240,1798177269
12241,-1222129674
12242,1798178780
12243,-1222129674
12244,1798178784
12245,1798178786
12246,919722173
12247,-1222129666
12248,919722175
12249,-1222129664
12250,1798180299
12251,-1222129664
12252,919723686
12253,-1222128153
12254,1798180301
12255,-1222128153
12256,1798180302
12257,-1222128127
12258,1798180328
12259,919723715
12260,-1222128124
12261,-1222128124
12262,1798180331
12263,-1222128120
12264,1798177265
12265,-1222131184
12266,-1222131184
12267,1798180296
12268,-343671543
12269,-343671543
12270,1798180301
12271,-343671538
12272,-343671538
12273,919723691
12274,-1222128148
12275,1798180306
12276,-1222128148
12277,919723692
12278,919723692
12279,-1222128147
12280,1798180307
12281,1798180332
12282,919723740
12283,-1222128099
12284,919723741
12285,-1222128098
12286,-1222128098
12287,919723744
12288,919723745
12289,1798180360
12290,-1222131197
12291,-1222131196
12292,-1222131196
12293,919720646
12294,919720647
12295,-1222131192
12296,1798177262
12297,-1222131192
12298,1798177263
12299,1798177267
12300,1798177268
12301,-1222129670
12302,1798178785
12303,1798180295
12304,1798180299
12305,-1222128153
12306,1798180301
12307,1798180302
12308,919723689
12309,-1222128150
12310,-1222128150
12311,1798180305
12312,919723693
12313,-1222128146
12314,-1222128146
12315,-1222128144
12316,-1222128144
12317,919723720
12318,-1222128119
12319,1798180356
12320,-1222128119
12321,-1222128096
12322,-1222128096
12323,-343671478
12324,-343671478
12325,919723755
12326,919723756
12327,1798177261
12328,919720653
12329,-1222131186
12330,-1222131186
12331,1798178781
12332,1798180303
12333,1798180326
12334,1798180327
12335,1798180328
12336,1798180329
12337,1798180330
12338,-1222131189
12339,1798180301
12340,919723689
12341,-1222128150
12342,-1222128150
12343,919723694
12344,-1222128145
12345,919723695
12346,-1222128145
12347,1798180335
12348,919723743
12349,-1222128096
12350,1798180358
12351,-1222128096
12352,919723745
12353,-1222128094
12354,1798180360
12355,-343674580
12356,-343674580
12357,-343674577
12358,-343674577
12359,919720650
12360,-1222131189
12361,-1222131189
12362,1798178778
12363,1798178779
12364,1798178780
12365,1798178781
12366,-343673058
12367,1798178782
12368,919722172
12369,-343673051
12370,1798180299
12371,919723686
12372,919723687
12373,1798180301
12374,1798180302
12375,1798180301
12376,919723690
12377,-1222128149
12378,1304670064
12379,919719094
12380,919719095
12381,1798175710
12382,1798175711
12383,1798175712
12384,1798175713
12385,1798175714
12386,1798175715
12387,1798175716
12388,1798175717
12389,1798175718
12390,1798177228
12391,-343674611
12392,1798177229
12393,919720616
12394,919720617
12395,1798177232
12396,919720619
12397,919720620
12398,919720621
12399,-1222131218
12400,1798177236
12401,1798177237
12402,1798177238
12403,1798177239
12404,1798177240
12405,1798177241
12406,919720627
12407,-1222131212
12408,1798177242
12409,-1222131212
12410,1798177243
12411,1798177265
12412,-343674574
12413,1798177266
12414,-343674574
12415,1798177267
12416,919720654
12417,919722164
12418,-1222129675
12419,919722165
12420,919722166
12421,2084519733
12422,2084519733
12423,2084519732
12424,2084519732
12425,2084519732
12426,2084519732
12427,-57332107
12428,2084519732
12429,2084518222
12430,2084518222
12431,-1331992461
12432,-1331992461
12433,-1331992461
12434,-1222129673
12435,919722167
12436,919722168
12437,-1222129671
12438,1798178783
12439,-1222129671
12440,1798180300
12441,1798180301
12442,919723688
12443,-1222128151
12444,919723689
12445,-1222128151
12446,919723690
12447,919723691
12448,919723692
12449,1798180307
12450,-343674582
12451,919720647
12452,-1222131192
12453,1798177262
12454,-1222131192
12455,-1331992465
12456,-1222131189
12457,-1222131189
12458,1798177270
12459,1798177271
12460,-1222128144
12461,-1222128144
12462,919723745
12463,-1222128094
12464,1798180360
12465,-1222128094
12466,-1331992462
12467,-1331992462
12468,-1331992462
12469,-1331992462
12470,-1222131185
12471,2084518224
12472,-57333616
12473,-57333616
12474,2084518223
12475,2084518223
12476,-57333617
12477,-57333617
12478,2084518222
12479,2084518222
12480,-57333618
12481,-57333618
12482,2084518221
12483,2084518221
12484,1798178783
12485,-1222128153
12486,-1222128153
12487,-343671537
12488,-343671537
12489,919723690
12490,-1222128121
12491,-1222128121
12492,919723747
12493,919720648
12494,-1222131191
12495,919720649
12496,-1222131190
12497,919720650
12498,-1222131190
12499,-1222131189
12500,919720651
12501,-1222131189
12502,919722161
12503,-1222129678
12504,1798178776
12505,-1222129678
12506,919722163
12507,-1222129676
12508,1798178778
12509,-1222129676
12510,919722165
12511,919722166
12512,-1222129673
12513,919722167
12514,-1222129673
12515,919722168
12516,919722169
12517,-1222129670
12518,919722170
12519,919722171
12520,919722172
12521,-1222129667
12522,1798178787
12523,919722195
12524,-1222129644
12525,919722196
12526,-1222129644
12527,919722197
12528,-1222129642
12529,919722198
12530,-1222129641
12531,919722199
12532,-1222129640
12533,919722200
12534,919722163
12535,-1222129676
12536,919722164
12537,-1222129675
12538,-1222129675
12539,1798178780
12540,1798178781
12541,919722168
12542,-1222129671
12543,1798178783
12544,-1222129671
12545,-1222129666
12546,1798178788
12547,-1222128148
12548,-1222128148
12549,1798180308
12550,919723716
12551,-1222128123
12552,1798180331
12553,919723718
12554,919723719
12555,919723720
12556,1798180335
12557,1798180357
12558,-1222128095
12559,1798180359
12560,-1222128095
12561,919723746
12562,-1222129672
12563,1798178782
12564,-1222129672
12565,1798178787
12566,1798178789
12567,1798178790
12568,1798178791
12569,-1222128128
12570,919723712
12571,-1222128128
12572,-343671512
12573,-343671512
12574,919723716
12575,-1222128123
12576,-1222131195
12577,919720645
12578,-1222131195
12579,-1222131194
12580,1798177260
12581,1798177264
12582,1798177265
12583,919720654
12584,-1222131185
12585,-343673057
12586,1798178785
12587,919722176
12588,-1222129663
12589,1798180300
12590,-1222129663
12591,919723687
12592,-1222128152
12593,1798180302
12594,-1222128152
12595,919723710
12596,-1222128129
12597,919723711
12598,-1222128129
12599,1798180326
12600,919723713
12601,-1222128126
12602,919723714
12603,919723715
12604,-1222128124
12605,919723716
12606,-1222131193
12607,-1222131193
12608,-1222131186
12609,919722166
12610,919723690
12611,-1222128149
12612,919723717
12613,-1222128122
12614,1798180332
12615,-1222128122
12616,1798180354
12617,-343671481
12618,1798180359
12619,-343671481
12620,919722171
12621,919722172
12622,-1222129667
12623,1798180299
12624,919723686
12625,-1222128153
12626,-1222128147
12627,-1222128121
12628,-1222128120
12629,-1222128120
12630,-1222128119
12631,-1222128119
12632,919723722
12633,-1222128117
12634,1798180358
12635,-1222128117
12636,-1222131193
12637,-1222131193
12638,-1222131191
12639,-1222131191
12640,-343671544
12641,-343671544
12642,919723685
12643,-343674570
12644,-343671542
12645,-343671542
12646,1798180299
12647,-343671479
12648,1304671617
12649,919722169
12650,919722169
12651,-1222129670
12652,919723694
12653,-1222128145
12654,1798180309
12655,-1222128145
12656,-343671480
12657,-343671480
12658,-1222131192
12659,-1222131192
12660,-1222131190
12661,-1222131190
12662,919723684
12663,-1222128146
12664,919723717
12665,-1222128122
12666,-1222128122
12667,1798180334
12668,-343671505
12669,-343671480
12670,-343671480
12671,-1222131190
12672,-1222128159
12673,-1222128159
12674,-1222128154
12675,919723688
12676,-1222128151
12677,-1222128151
12678,-343671535
12679,-343671535
12680,-343671534
12681,919723692
12682,-1222128147
12683,-1222128147
12684,1798177257
12685,-343674574
12686,-343673057
12687,-343673057
12688,-1222131194
12689,-1222131194
12690,-1222129672
12691,-1222129671
12692,-343673053
12693,919722175
12694,919723685
12695,919723714
12696,-1222128125
12697,919723715
12698,-1222128125
12699,-1222129666
12700,-1222129666
12701,919722171
12702,919722171
12703,919722171
12704,-1222129667
12705,-1222129667
12706,-1222128153
12707,919723713
12708,-1222128126
12709,-1222128126
12710,-1222128123
12711,-1222128123
12712,919723719
12713,919723720
12714,919723744
12715,-1222128095
12716,919723748
12717,1798180363
12718,1798180364
12719,-1222131193
12720,919720648
12721,1798177263
12722,1798177265
12723,-1222129672
12724,1798180296
12725,1798180297
12726,919723684
12727,-1222128152
12728,1798180306
12729,-343671533
12730,919723714
12731,-1222128125
12732,-1222128125
12733,1798180330
12734,1798180330
12735,1352908966
12736,-343671509
12737,-343671509
12738,919723721
12739,-1222128118
12740,-1222128118
12741,919720647
12742,919723721
12743,919723723
12744,1798178779
12745,-1222128155
12746,-1222128155
12747,-343674571
12748,-343674571
12749,-343674570
12750,-343674570
12751,919722172
12752,1798180298
12753,919723687
12754,919723719
12755,-343674569
12756,-343674569
12757,-343673054
12758,-343673054
12759,-1222128158
12760,-1222128158
12761,1798180300
12762,1798180324
12763,1798180325
12764,919723713
12765,-1222128126
12766,-1222128126
12767,-1222128154
12768,-1222128154
12769,919723720
12770,-1222128119
12771,1798178779
12772,-343673059
12773,919723680
12774,-1222128159
12775,-1222128159
12776,1798180300
12777,919723713
12778,1798180328
12779,1798180330
12780,1798180332
12781,919723719
12782,-1222128120
12783,919723720
12784,-1222128119
12785,-1222128119
12786,1798180336
12787,-1222131191
12788,919720651
12789,-1222131188
12790,1798178781
12791,1798180331
12792,919723718
12793,-1222128120
12794,-1222128120
12795,919723721
12796,919723721
12797,-1222128118
12798,919723722
12799,-1222128118
12800,919723721
12801,919723744
12802,-1222128095
12803,1798180359
12804,-1222129667
12805,-1222128157
12806,-1222128157
12807,-343671532
12808,-1222128119
12809,2084521311
12810,-1331989393
12811,-1331989393
12812,-343674581
12813,-343674581
12814,1798177261
12815,1798177262
12816,1798177263
12817,1798178773
12818,1798178774
12819,919722161
12820,1798178776
12821,1798178777
12822,1798178778
12823,1798178779
12824,919722166
12825,-1222129673
12826,1798178781
12827,919722168
12828,-1222129671
12829,1798178783
12830,1798178784
12831,919722171
12832,-1222129668
12833,1798178786
12834,919722172
12835,919722172
12836,-1222129667
12837,919722173
12838,919722174
12839,-1222129665
12840,1798178810
12841,-1222129665
12842,-343673029
12843,1798178811
12844,-343673029
12845,919722198
12846,-1222129641
12847,-1222129640
12848,-1222129640
12849,1798178815
12850,919722202
12851,919723687
12852,919723688
12853,-1222128151
12854,1798180303
12855,-1222128151
12856,1798180304
12857,1798180333
12858,-1222131188
12859,1798177266
12860,919722162
12861,-1222129677
12862,-1222129677
12863,919722164
12864,919722165
12865,-1222129674
12866,1798178780
12867,-1222129674
12868,-1222129671
12869,-1222129671
12870,1798178784
12871,919722170
12872,919722170
12873,-1222129669
12874,919722171
12875,-1222129669
12876,-1222129668
12877,1798178786
12878,-1222129668
12879,1798178787
12880,919722174
12881,919722196
12882,-1222129643
12883,1798178811
12884,-1222129643
12885,919722198
12886,-1222129641
12887,1798178813
12888,-1222129641
12889,919722200
12890,919722201
12891,1798178816
12892,-1222129637
12893,1798180326
12894,-1222129637
12895,919723713
12896,-1222128126
12897,919723714
12898,-1222128152
12899,-1222128152
12900,919723689
12901,1798180333
12902,919720653
12903,-1222131186
12904,-1222131186
12905,1798180303
12906,1798180355
12907,1798177267
12908,1798178779
12909,919722166
12910,-1222129673
12911,919722167
12912,-1222129673
12913,919722168
12914,-1222129671
12915,1798178783
12916,-1222129671
12917,919722170
12918,919722171
12919,-1222129668
12920,919722172
12921,-1222129667
12922,919722173
12923,-1222129667
12924,-1222129666
12925,-1222129666
12926,-1222129665
12927,-1222129665
12928,919722197
12929,1798178812
12930,1798178814
12931,1798180325
12932,1798180326
12933,919723713
12934,-1222128126
12935,1798180328
12936,-1222128126
12937,1798180329
12938,1798180330
12939,919723717
12940,919723718
12941,-343674576
12942,-343674576
12943,-343673055
12944,-343673055
12945,-343671532
12946,-343671532
12947,1798180331
12948,-1222128120
12949,-343674580
12950,-343674580
12951,-343673060
12952,-343673060
12953,-343673059
12954,-343673059
12955,1798178783
12956,-343673056
12957,1798178784
12958,-343673056
12959,1798178785
12960,919722172
12961,-1222129667
12962,919722198
12963,1798178813
12964,1798178816
12965,919722203
12966,-1222129636
12967,919723713
12968,-1222129636
12969,1798180328
12970,-343674578
12971,-1222129669
12972,-1222129669
12973,-343671537
12974,-343671537
12975,1798180297
12976,-343671540
12977,2084521259
12978,2084521259
12979,-57330581
12980,-57330581
12981,2084521258
12982,-1331989425
12983,-1331989425
12984,-1331989425
12985,919723718
12986,-1331989372
12987,-1331989372
12988,-1222129668
12989,919722172
12990,-1222129667
12991,919722173
12992,-1222129666
12993,1798178788
12994,-1222129666
12995,1798178789
12996,-1222129662
12997,1798180324
12998,919723711
12999,1798180357
13000,2084519735
13001,2084519734
13002,2084519734
13003,2084519734
13004,2084519734
13005,-57332105
13006,2084519734
13007,-1222128155
13008,-1222128155
13009,-343671481
13010,-343671481
13011,-343674568
13012,-343674568
13013,-343671540
13014,919723690
13015,1798180336
13016,-1222131196
13017,-343674573
13018,-1222129668
13019,-1222129668
13020,919723709
13021,-1222128130
13022,1798180324
13023,1798180325
13024,919723712
13025,-1222128127
13026,1798180327
13027,919723714
13028,1798180329
13029,-1222128123
13030,1798180332
13031,-343671507
13032,-343671507
13033,1798180335
13034,919723721
13035,919723691
13036,-1222128148
13037,-1222128091
13038,1798180367
13039,919723754
13040,-1222128085
13041,-1222128085
13042,-1222128084
13043,-1222128084
13044,-343671481
13045,-343674579
13046,-343674579
13047,919722169
13048,-1222129670
13049,1798178786
13050,919722174
13051,1798178789
13052,-343673049
13053,919723711
13054,1798180326
13055,-1222128126
13056,-1222128122
13057,-1222128122
13058,-343671479
13059,-343671479
13060,-343674569
13061,-343674569
13062,2084521249
13063,2084521249
13064,-1331989434
13065,-1331989434
13066,-1331989434
13067,-1222128155
13068,1798180305
13069,-1222128122
13070,-1222128122
13071,-343671507
13072,-343671507
13073,-1222128121
13074,-1222128121
13075,1798180356
13076,919723746
13077,-1222128093
13078,1798180365
13079,919723752
13080,-1222128087
13081,-1222128087
13082,919723754
13083,-1222128123
13084,-1222128123
13085,-1222128120
13086,-1222128120
13087,-343674576
13088,-343674576
13089,1798180330
13090,-1222128121
13091,-1222128121
13092,-343671506
13093,-343671506
13094,-343674580
13095,919723715
13096,-1222128124
13097,-1222128124
13098,-343673059
13099,-343673059
13100,1798178784
13101,-343673053
13102,-1222128152
13103,919723721
13104,-343673056
13105,-343671532
13106,-343671532
13107,-343671543
13108,-343671543
13109,-1222131188
13110,1798178778
13111,-343671538
13112,-343671538
13113,-1222128118
13114,1798177261
13115,-343674578
13116,-343674578
13117,1798178787
13118,919722176
13119,1798178791
13120,-1222128128
13121,-1222128128
13122,919723714
13123,1798180329
13124,1058616525
13125,1058616526
13126,1058616527
13127,1058616528
13128,1058616529
13129,1058618039
13130,1058618040
13131,1058618041
13132,180161428
13133,180161429
13134,180161430
13135,180161431
13136,180161432
13137,180161433
13138,180161434
13139,180161435
13140,180161436
13141,180162946
13142,180162947
13143,919723656
13144,-1222128183
13145,1798180271
13146,1798180272
13147,1798180273
13148,919723660
13149,1798180275
13150,919723662
13151,-1222128177
13152,919723663
13153,-1222128177
13154,-1222128176
13155,1798180278
13156,-1222128176
13157,919723665
13158,919723666
13159,-1222128173
13160,1798180281
13161,1798180280
13162,1798180281
13163,919723668
13164,919723669
13165,-1222128170
13166,1798180284
13167,1798180306
13168,919723693
13169,919723715
13170,-1222128124
13171,919723716
13172,1058618043
13173,180161430
13174,1058618043
13175,180161431
13176,180161430
13177,180161432
13178,180161431
13179,180161433
13180,180161432
13181,180161434
13182,180161433
13183,180161435
13184,180161434
13185,180161436
13186,180161435
13187,180161437
13188,180161436
13189,180161437
13190,180162947
13191,180161437
13192,919723656
13193,919723656
13194,-1222128183
13195,919723656
13196,1798180271
13197,919723656
13198,1798180272
13199,1798180272
13200,1798180272
13201,1798180272
13202,1798180273
13203,1798180272
13204,1798180273
13205,919723660
13206,1798180273
13207,1798180275
13208,919723660
13209,1798180275
13210,1798180275
13211,919723662
13212,1798180275
13213,919723662
13214,919723662
13215,919723662
13216,919723662
13217,919723662
13218,919723662
13219,-1222128177
13220,919723663
13221,-1222128177
13222,919723663
13223,-1222128176
13224,1798180278
13225,-1222128176
13226,919723665
13227,1798180278
13228,919723666
13229,919723665
13230,919723666
13231,-1222128173
13232,919723666
13233,1798180281
13234,919723666
13235,1798180280
13236,1798180280
13237,1798180280
13238,1798180280
13239,1798180281
13240,1798180280
13241,919723668
13242,1798180281
13243,919723669
13244,919723668
13245,919723669
13246,-1222128170
13247,919723669
13248,919723669
13249,919723669
13250,919723669
13251,1798180305
13252,919723669
13253,1798180306
13254,1798180305
13255,919723693
13256,1798180306
13257,919723693
13258,919723694
13259,919723693
13260,919723694
13261,-1222128145
13262,919723694
13263,919723716
13264,919723694
13265,919723717
13266,919723718
13267,919723719
13268,-1222128120
13269,1798180334
13270,1798180335
13271,1798180336
13272,1798180337
13273,-2081555155
13274,-1341994445
13275,-1726945415
13276,-1726945414
13277,426170043
13278,-848488799
13279,426170043
13280,-1726945412
13281,426170045
13282,-1726945411
13283,-848488796
13284,-1726945409
13285,-1726945408
13286,-848488793
13287,-848488794
13288,-848488793
13289,-848488792
13290,-1726945405
13291,426170052
13292,-1726945404
13293,-1726945403
13294,-1726943893
13295,426171564
13296,-848487278
13297,-1726943891
13298,426171566
13299,-1726943890
13300,-848487275
13301,-1726943888
13302,-1726943887
13303,426171570
13304,-1726943886
13305,426171571
13306,-1726943885
13307,426171572
13308,-1726943884
13309,426171573
13310,-1726943883
13311,-1726943882
13312,-848487269
13313,-848487268
13314,-848487268
13315,-848487268
13316,-1726943881
13317,-848487268
13318,426171576
13319,-848487266
13320,-848485756
13321,-1726942369
13322,-848485754
13323,-1726942346
13324,426173111
13325,-1726942345
13326,426173112
13327,-848485730
13328,-848485731
13329,-1726942344
13330,426173113
13331,-848485729
13332,-848485728
13333,-1726942341
13334,426173116
13335,-848485726
13336,-848485725
13337,-848485724
13338,-1726942337
13339,426173120
13340,-848485722
13341,-848485721
13342,-1726942334
13343,1304671587
13344,1798177231
13345,919720618
13346,-1222131221
13347,1798177233
13348,-1222131221
13349,919720620
13350,-2081555060
13351,-1341994350
13352,-848488706
13353,-1726945319
13354,-848488706
13355,-1726945319
13356,426170138
13357,-848488704
13358,426170138
13359,-1726945317
13360,-848488704
13361,-1726945316
13362,426170141
13363,-848488701
13364,426170141
13365,-1726945314
13366,-1726945313
13367,-1726945312
13368,-1726945311
13369,-1726945310
13370,-1726945309
13371,-1726945314
13372,426170143
13373,-1726943804
13374,426171653
13375,-848487189
13376,426171653
13377,-848487188
13378,-1726943801
13379,426171656
13380,-848487186
13381,426171656
13382,-1726943799
13383,426171658
13384,-1726943798
13385,-1726943797
13386,-1726943796
13387,426171661
13388,-848487181
13389,-848487176
13390,-1726943789
13391,-848487174
13392,-1726943787
13393,-1726943786
13394,-848487171
13395,-1726943784
13396,426171673
13397,-848485660
13398,-848485659
13399,-848485664
13400,-1726942256
13401,426173201
13402,-1726942255
13403,-848485640
13404,-848485639
13405,-848485638
13406,-1726942251
13407,426173206
13408,-848485636
13409,426173206
13410,-1726942249
13411,426173208
13412,-848485634
13413,426173208
13414,-848485629
13415,-848485628
13416,1304629829
13417,-1726942241
13418,426173216
13419,-848485626
13420,426173216
13421,-848485625
13422,-1726942238
13423,-2081555023
13424,-1588049379
13425,-848488670
13426,-848488669
13427,1304626788
13428,-848488668
13429,-1726945281
13430,-1726945280
13431,426170177
13432,-848488665
13433,426170177
13434,-848488664
13435,-848488663
13436,-848488662
13437,-848488661
13438,-848488660
13439,1304626796
13440,-1726945274
13441,1304626796
13442,426170183
13443,-848488659
13444,426170183
13445,-848487149
13446,-1726943762
13447,426171695
13448,-848487147
13449,426171695
13450,-1726943760
13451,-1726943759
13452,426171698
13453,-848487144
13454,-848487143
13455,1304628314
13456,-1726943757
13457,-1726943757
13458,426171700
13459,-1726943756
13460,426171700
13461,426171701
13462,-1726943755
13463,426171701
13464,-848487140
13465,1304628317
13466,-1726943753
13467,1304628317
13468,426171704
13469,-1726942243
13470,426173214
13471,-1726942242
13472,-848485627
13473,-848485626
13474,-1726942239
13475,426173218
13476,-1726942238
13477,426173218
13478,426173219
13479,-1726942237
13480,426173219
13481,426173220
13482,-848485622
13483,-848485621
13484,-848485620
13485,-848485598
13486,-848485597
13487,-1726942210
13488,-848485595
13489,-848485594
13490,-1726942208
13491,426173249
13492,-848485593
13493,426173249
13494,-848485592
13495,-848485591
13496,-2081554975
